bios,country,name,poembios,country,name,poem 
,,, 
"['from KEEL II. The past survives inside my mind: somehow they are still alive: all their bodies side-by-side surface, blister sea to breathe azure. Above, below, above their eyes sunk…']",['United States'],Brandon Courtney,"['The past survives inside my mind:', <br>
somehow they are still alive:<br>
all their bodies side-by-side surface,<br/>
blister sea to breathe azure.<br/>
Above, below, above their eyes<br/>
sunk below the gulf, labia sunrise<br/>
knives, refracts and yaws,<br/>
which warps the tongue-reed<br/>
and water-mouthed.<br/>
Salt and dulse drapes like hoarfrost<br/>
from their ghosts. Crowned<br/>
in riptide, labor pain, they dislocate<br/>
the strings from harps, become<br/>
the absence of song. The sea remains<br/>
the sea, no matter how much salt<br/>
the lifeless need to spin their haloes.</br></br>]"
"['Date of Birth: November 21, 1945 ']",['United States'],Barbara Crooker,[<strong>The Gyre</strong>]
"['Trances I. Automatic pilot: I come to and wonder how I got to Elizabeth Street, half way home. I shrink my focus till my attention is on the gear shift…']",['United States'],Mary Crow,[<strong>Trances</strong>]
"['Poetry International 12', <br>
“Dogwood”</br>]",['United States'],Christopher Cunningham,"['The dogwood whispers', <br>
into bloom, white cross blossoms<br>
pronounced in a hush,</br></br>]"
['Co-winner of the 2019 #DignityNotDetention Detainee Prize judged by Ilya Kaminsky \xa0 Untitled (Am I an Immigrant) Am I an immigrant or someone seeking justice Am I an immigrant or…'],['Eritrea'],Daniel B.,"[<em><strong>Co-winner of the 2019 <a href=""https://poetryinternational.sdsu.edu/contests/contests_dignity.html"">#DignityNotDetention Detainee Prize</a></strong></em>]"
"['Selections from C\u200banti di un luogo abbandonato', <br>
Songs of a World Abandoned<br>
Translations by Kayla Rodney and Janel Spencer</br></br>]",['Italy'],Azzurra D’Agostino,"['Un casolare e intorno campi', <br/>, '\nche cambiano colore e non lo sanno.', <br/>, '\nNon arrivano fin qui tutti i rumori', <br/>, '\ndi quello che era un posto da abitare:', <br/>, '\nl’aia, il cane, lo zampettare', <br/>, '\ndei topi, forse una canzone', <br/>, '\ne il rimescolare della fame', <br/>, '\ndi uomini e bestie.', <br/>, '\nDicono sia stata anche felice', <br/>, '\nquesta campagna.', <br/>, '\nI sassi e l’ardesia posati', <br/>, '\nnel duro del presente', <br/>, '\nrestano in piedi adesso', <br/>, '\nin un tempo che non è per loro.', <br/>, '\nRestano in piedi come i ciliegi', <br/>, '\nche arrossano la terra', <br/>, '\nin silenzio. Noi siamo', <br/>, '\nun po’ più giù, di poco,', <br/>, '\nin una solitudine bianca,', <br/>, '\ndisinfettata, che non s’immaginava.']"
"['Poetry International V', <br>
“Poem for the Year of the Buffalo”</br>]",['Vietnam'],Lâm Thị Mỹ Dạ,"['I was born in the year of the buffalo', <br>
A year that brings many troubles<br>
A buffalo toils all year round<br/>
Works hard but never grumbles</br></br>]"
"['Poetry International 13/14', <br>
“Untitled”</br>]",['Poland'],Tadeusz Dąbrowski,"['This is verse one. This verse has no meaning.', <br>
And this is verse two, in which you’re no longer yourself,<br>
i.e., you’re not the man from verse one,<br/>
and now you’re not even the one you were<br/>
in verse two and three, and four, or still</br></br>]"
"['Poetry International 1', <br>
“Speechless”</br>]",['United States'],Jim Daniels,[<strong>Speechless</strong>]
['Date of Birth: 1937'],['India'],Keki N. Daruwalla,['\xa0']
"['Poetry International 13/14', <br>
“She Didn’t Come”</br>]['Poetry International Weblog', <br/>, '\nShe Didn’t Come ']","['Palestinian Territory, Occupied']",Mahmoud Darwish,"['She didn’t come. I said: And she won’t… so', <br>
let me rearrange the evening with what suits my failure<br>
and her absence:<br/>
I put out the flame of her candles,<br/>
I turned on the electric lights,<br/>
drank her wine then broke the glass<br/>
and switched the music: from the swift elegant<br/>
necktie (to relax more) and put on<br/>
my blue pajama. I could walk barefoot<br/>
if I want. And sit cross-legged, sagging<br/>
on her sofa, to forget her<br/>
and forget all the things of absence.<br/>
Then I put back in the drawers what I had prepared<br/>
for our party. I opened the windows and pulled back the curtains.<br/>
I stood in front of the night, my body holding no secret<br/>
other than what I waited for and lost…<br/>
and I mocked my obsession with purifying the air for her<br/>
(I had sprayed rose and lemon water).<br/>
She won’t come… I will move the orchid<br/>
I will cover up the mirror with a coat, I don’t want to see<br/>
her radiant image… and add to my regret.<br/>
I said: Forget what you have chosen for her<br/>
of ancient love lines, she doesn’t even deserve<br/>
a plagiarized poem…<br/>
Then I forgot her, ate my quick meal standing,<br/>
and read a chapter in a school book<br/>
about our distant planets,<br/>
and wrote, to overlook her harm, a poem,<br/>
this poem.</br></br>]"
"['Poetry International V', <br>
“I Wasn’t There”</br>]",['United States'],Glover Davis,"[<strong>I Wasn't There</strong>, '\r\n\r\nWhen they murdered Charles Cunningham, my first\xa0\r\nbest friend, I was five hundred miles north\xa0\r\nof ', <em>The Aztec Drive-In Theatre</em>, "" where they found him\r\non his knees leaning on a metal stand,\r\nface white as painted speakers dotting the acres\r\nlike markers at Normandy or Arlington.\r\nCharles might have smiled a little, licked his lip.\r\nHe may've thought some adolescent insult\r\nor challenge was an act until he closed\r\nwith two of them, whoever they were, and a blade\xa0\r\nslide into him and twisted toward his heart.\r\nI have an alibi. I wasn't there\r\nto stand beside him as the huge screen took\xa0\r\nthe colors broken from a beam of light,\r\nand painted heroes up in front of him.\r\nI would've been asleep at my cousin's house.\r\nOaks, redwoods, pines, the great horned owl and deer\r\nrustled around me all that night as Charles'\r\nblood pooled beneath him on the asphalt where\r\nhe knelt before some stupid melodrama.\r\nAn usher caught him in a flashlight beam,\r\nthen gently shook a shoulder, touched his throat\r\nbut there was nothing anyone could do\r\nfor Charles Cunningham.""]"
"['Poetry International 17', <br>
“In the Brief Time We Have Left”</br>]",['United States'],Chard deNiord,"['Let the ant live that’s crossing the table.', <br>
Give me a kiss.<br>
Give me another kiss.</br></br>]"
['Date of Birth: 1939'],['United States'],Carl Dennis,[<strong>From My Unknown Friend </strong>]
['Joanne Diaz was featured in Volume V of Poetry International. '],['United States'],Joanne Diaz,[<strong>Winter Storm</strong>]
"['T.S. Eliot at One Hundred and Seven This is the voice of the sandstorm, the voice of the unplayed hearts. These are the endless children rolled over and over at…']",['United States'],William Dickey,[<strong>T.S. Eliot at One Hundred and Seven</strong>]
"['Poetry International 6', <br>
“The Girl In The Forest”</br>]",['Cuba'],Eliseo Diego,"['My soul’s Red Riding Hood, the wolf', <br>
lurks in the shadows where no one expects him<br>
and he watches you<br/>
from his miserable rock,<br/>
his solitude, his enormous hunger.</br></br>]"
"['Poetry International 20/21', <br>
“Asylum Seekers”</br>]",['Macedonia'],Lidija Dimkovska,[<strong>Asylum Seekers</strong>]
"['Poetry International 1', <br>
“Lac de Nom Perdu”<br>
“Lost Love”</br></br>]",['Armenia'],Gregory Djanikian,[<em><strong>Lac de Nom Perdu</strong></em>]
"['Poetry International 10', <br>
“Leaving the Ceremony”<br>
“The Magus”</br></br>]",['United States'],James Doyle,"['I walked farther down the streets', <br>
than I meant to go. It was too late<br>
at night to roam that neighborhood.</br></br>]"
"['Poetry International 20/21', <br>
“Larksong”</br>]",['United Kingdom'],Douglas Dunn,"['A laverock in its house of air is singing', <br>
May morning, May morning, and its trills drift<br>
High on the flatland’s abstract hill<br/>
In the down-below of England.<br/>
I am the aerial photograph it takes of me<br/>
On a sonar landscape<br/>
And it notates my sorrow<br/>
In Holderness, where summer frost<br/>
Melts from the green like her departing ghost.</br></br>]"
"['Poetry International 2', <br>
“Walking in Los Angeles”</br>]['Poetry International Weblog', <br>
“Walking in Los Angeles”</br>]",['United States'],Stephen Dunn,"['The paramedics spoke as if from afar', <br>
and I, who didn’t know where I was or why,<br>
answered from the restaurant floor.<br/>
“I’m fine,” I said, our most familiar lie.</br></br>]"
"['Poetry International 1', <br>
“Windy City”</br>]",['United States'],Stuart Dybek,[<strong>Windy City</strong>]
"['Poetry International 1', <br>
“Not For You”<br/>
“The First French Kiss”</br>]",['United States'],W.D. Ehrhart,[<strong>Not for You</strong>]
"['Date of Birth: September 15, 1907']",['Sweden'],Gunnar Ekelöf,"[<i></i>, <span style=""font-weight: 400;"">You should listen to the silence<br>
</br></span>, <span style=""font-weight: 400;"">the silence behind applications and allusions<br>
</br></span>, <span style=""font-weight: 400;"">the silence in the rhetoric<br/>
</span>, <span style=""font-weight: 400;"">or in the so called formally complete<br/>
</span>, <span style=""font-weight: 400;"">This is a search for meaninglessness<br/>
</span>, <span style=""font-weight: 400;"">in what is meaningful<br/>
</span>, <span style=""font-weight: 400;"">and the other way around<br/>
</span>, <span style=""font-weight: 400;"">And everything I so artfully seek to compose<br/>
</span>, <span style=""font-weight: 400;"">is conversely something artless<br/>
</span>, <span style=""font-weight: 400;"">and the entire fullness empty<br/>
</span>, <span style=""font-weight: 400;"">What I have written<br/>
</span>, <span style=""font-weight: 400;"">is written between the lines</span>]"
['Co-winner of the 2019\xa0#DignityNotDetention Outside Prize judged by Ilya Kaminsky \xa0 plans Every time I say ‘yes’ I return feel fingers in a battlefield divvying land on my arms and…'],['Sudan'],K. Eltinaé,"[<em><strong>Co-winner of the 2019 <a href=""https://poetryinternational.sdsu.edu/contests/contests_dignity.html"">#DignityNotDetention Outside Prize</a></strong></em>]"
"['Poetry International Weblog', <br>
“Prayer of a Man in Snow”<br>
“Untitled”<br/>
“A Prayer in Nineteen Forty-Three”</br></br>]",['Poland'],Israel Emiot,"[<span style=""font-family: 'Georgia',serif; color: #333333;"">Today there is no bloodstain on the snow;<br>
nobody was shot; there’s just snow and snow<br/>
around you—snow<br/>
in you snow—white on white.</br></span>]"
"['Letter of Recommendation Please say something really good, no, great about yourself. I would but I am watching a porno movie and have no time to write. The woman astride…']",['United States'],Elaine Equi,[<strong>Letter of Recommendation</strong>]
"['Poetry International 20/21', <br>
“If I started selling candles…”</br>]",['Spain'],Abraham Ibn Ezra,"[<span style=""font-weight: 400;"">If I started selling candles,</span>, <br>
<span style=""font-weight: 400;"">the sun would never go down.</span><br>
<span style=""font-weight: 400;"">If I started selling funeral shrouds,</span><br/>
<span style=""font-weight: 400;"">people would stop dying.</span><br/>
<span style=""font-weight: 400;"">If I went into the arms trade,</span><br/>
<span style=""font-weight: 400;"">universal peace would break out.</span></br></br>]"
"['Poetry International 7/8', <br>
“The Blaskets” </br>]",['Ireland'],Peter Fallon,['\xa0']
"['“How We Will Live: A Manifesto”', <br>
“The Planetary Crisis”<br/>
“The Moutherland Oration”<br/>
“Creature”</br>]",['Ukraine'],Yulia Fintiktikova,"[<strong><em>from</em></strong>, <strong> My Neighbors </strong>, <em>(bitter truth in two acts)</em>, <strong><br>
</br></strong>, <strong>How We Will Live: A Manifesto </strong>, <strong> </strong>]"
"['Mengele He had the charm of a Chinese emperor and loved to mingle with his victims and stood, invincible but somewhat mincingly, ready to divide them, mongrel from mongrel, his…']",['United States'],Charles Fishman,[<strong>Mengele</strong>]
